date,date,text
2020/4/18 21:10,1587211811388,インタラクティブな図面白かったです
2020/4/18 21:10,1587211811415,丁寧な解説でした！
2020/4/18 21:10,1587211812036,💗
2020/4/18 21:10,1587211812185,💗
2020/4/18 21:10,1587211812294,教材クオリティが高くて、参考にしたいです
2020/4/18 21:10,1587211813036,😭
2020/4/18 21:10,1587211813169,👍
2020/4/18 21:10,1587211813686,😆
2020/4/18 21:10,1587211813884,😆
2020/4/18 21:10,1587211814243,ありがとうございました
2020/4/18 21:10,1587211814336,💗
2020/4/18 21:10,1587211814486,💗
2020/4/18 21:10,1587211815302,👍
2020/4/18 21:10,1587211816338,💗
2020/4/18 21:10,1587211816441,💗
2020/4/18 21:10,1587211816589,💗
2020/4/18 21:10,1587211816738,💗
2020/4/18 21:10,1587211817499,👍
2020/4/18 21:10,1587211817647,👍
2020/4/18 21:10,1587211817883,👍
2020/4/18 21:10,1587211817983,👍
2020/4/18 21:10,1587211818197,👍
2020/4/18 21:10,1587211818436,👍
2020/4/18 21:10,1587211819742,😆
2020/4/18 21:10,1587211819983,😆
2020/4/18 21:10,1587211820133,😆
2020/4/18 21:10,1587211820383,😆
2020/4/18 21:10,1587211822965,楽しかったです！
2020/4/18 21:10,1587211826669,教材準備大変だったと思います。
2020/4/18 21:10,1587211826998,👍
2020/4/18 21:10,1587211827824,👍
2020/4/18 21:10,1587211829027,👍
2020/4/18 21:10,1587211829355,👍
2020/4/18 21:10,1587211832364,グラフ作成気になってたのでありがたいです！
2020/4/18 21:10,1587211833998,復習しつつ理解します笑
2020/4/18 21:10,1587211834369,ありがとうございました。
2020/4/18 21:10,1587211836417,実際の対面でやれたら号泣レベルで感動してました、、、
2020/4/18 21:10,1587211839046,💗
2020/4/18 21:10,1587211839966,ここまで準備できるの尊敬
2020/4/18 21:10,1587211848235,この研究会に入りたい...
2020/4/18 21:10,1587211848842,イメージができました！
2020/4/18 21:10,1587211856426,オンラインだから距離を気にせずに参加できたので、ぜひオンラインでも
2020/4/18 21:10,1587211858530,とても分かりやすかったです！
2020/4/18 21:11,1587211860687,モチベーションができた
2020/4/18 21:11,1587211862454,関東住みなので参加できて嬉しいです！
2020/4/18 21:11,1587211867702,ありがとうございました
2020/4/18 21:11,1587211868969,オンラインのおかげで参加出来て良かったです！ありがとうございました！
2020/4/18 21:11,1587211870681,ありがとうございました！
2020/4/18 21:11,1587211873638,今後もぜひ！
2020/4/18 21:11,1587211875366,楽しかったです!!!
2020/4/18 21:11,1587211880288,ありがとうございました
2020/4/18 21:11,1587211890075,ありがとうございました！
2020/4/18 21:11,1587211886103,ありがとうございました。
2020/4/18 21:11,1587211886471,ありがとうございました！
2020/4/18 21:11,1587211888449,💗
2020/4/18 21:11,1587211888885,💗
2020/4/18 21:11,1587211889085,💗
2020/4/18 21:11,1587211889202,💗
2020/4/18 21:11,1587211889301,💗
2020/4/18 21:11,1587211889399,💗
2020/4/18 21:11,1587211889501,💗
2020/4/18 21:11,1587211889599,💗
2020/4/18 21:11,1587211889699,💗
2020/4/18 21:11,1587211889835,💗
2020/4/18 21:11,1587211889886,💗
2020/4/18 21:11,1587211890004,💗
2020/4/18 21:11,1587211890196,💗
2020/4/18 21:11,1587211890385,💗
2020/4/18 21:11,1587211890489,💗
2020/4/18 21:11,1587211890685,💗
2020/4/18 21:11,1587211890785,💗
2020/4/18 21:11,1587211890987,💗
2020/4/18 21:11,1587211891086,💗
2020/4/18 21:11,1587211891199,💗
2020/4/18 21:11,1587211891297,💗
2020/4/18 21:11,1587211891399,💗
2020/4/18 21:11,1587211891499,💗
2020/4/18 21:11,1587211891685,💗
2020/4/18 21:11,1587211891785,💗
2020/4/18 21:11,1587211891898,💗
2020/4/18 21:11,1587211892085,💗
2020/4/18 21:11,1587211892200,💗
2020/4/18 21:11,1587211892485,💗
2020/4/18 21:11,1587211892700,💗
2020/4/18 21:11,1587211898837,ありがとうございました！
2020/4/18 21:11,1587211905907,💗
2020/4/18 21:11,1587211906109,💗
2020/4/18 21:11,1587211906209,💗
2020/4/18 21:11,1587211906297,💗
2020/4/18 21:11,1587211906394,💗
2020/4/18 21:11,1587211906509,💗
2020/4/18 21:11,1587211906589,💗
2020/4/18 21:11,1587211906693,💗
2020/4/18 21:11,1587211906797,💗
2020/4/18 21:11,1587211906894,💗
2020/4/18 21:11,1587211907044,💗
2020/4/18 21:11,1587211907147,💗
2020/4/18 21:11,1587211907301,💗
2020/4/18 21:11,1587211907396,💗
2020/4/18 21:11,1587211907531,💗
2020/4/18 21:11,1587211907646,💗
2020/4/18 21:11,1587211907836,💗
2020/4/18 21:11,1587211908857,😭
2020/4/18 21:11,1587211909051,😭
2020/4/18 21:11,1587211909155,😭
2020/4/18 21:11,1587211909600,👍
2020/4/18 21:11,1587211909750,👍
2020/4/18 21:11,1587211909851,👍
2020/4/18 21:11,1587211909999,👍
2020/4/18 21:11,1587211910704,😆
2020/4/18 21:11,1587211911070,😆
2020/4/18 21:11,1587211911072,😆
2020/4/18 21:11,1587211911150,😆
2020/4/18 21:11,1587211911739,💗
2020/4/18 21:11,1587211911989,💗
2020/4/18 21:11,1587211912488,😆
2020/4/18 21:11,1587211912636,😆
2020/4/18 21:11,1587211912788,😆
2020/4/18 21:11,1587211912889,😆
2020/4/18 21:11,1587211912991,😆
2020/4/18 21:11,1587211913086,😆
2020/4/18 21:11,1587211913286,😆
2020/4/18 21:11,1587211914037,👍
2020/4/18 21:11,1587211914348,👍
2020/4/18 21:11,1587211914539,👍
2020/4/18 21:11,1587211915100,😆
2020/4/18 21:11,1587211915301,😆
2020/4/18 21:11,1587211915539,😆
2020/4/18 21:11,1587211915639,😆
2020/4/18 21:11,1587211915838,😆
2020/4/18 21:11,1587211915936,😆
2020/4/18 21:11,1587211916138,😆
2020/4/18 21:11,1587211916238,😆
2020/4/18 21:11,1587211916341,😆
2020/4/18 21:11,1587211916391,😆
2020/4/18 21:11,1587211916488,😆
2020/4/18 21:11,1587211917947,💗
2020/4/18 21:11,1587211918100,💗
2020/4/18 21:11,1587211918274,💗
2020/4/18 21:11,1587211918696,😆
2020/4/18 21:11,1587211918995,😆
2020/4/18 21:11,1587211919248,😆
2020/4/18 21:11,1587211919349,😆
2020/4/18 21:12,1587211920390,👍
2020/4/18 21:12,1587211920502,👍
2020/4/18 21:12,1587211920698,👍
2020/4/18 21:12,1587211920797,👍
2020/4/18 21:12,1587211920946,👍
2020/4/18 21:12,1587211921686,😆
2020/4/18 21:12,1587211921848,😆
2020/4/18 21:12,1587211921997,😆
2020/4/18 21:12,1587211920448,コロナ終わってもぜひオンラインやってほしいです！
2020/4/18 21:12,1587211922689,💗
2020/4/18 21:12,1587211922889,💗
2020/4/18 21:12,1587211922989,💗
2020/4/18 21:12,1587211923138,💗
2020/4/18 21:12,1587211924688,👍
2020/4/18 21:12,1587211924899,👍
2020/4/18 21:12,1587211925038,👍
2020/4/18 21:12,1587211925051,https://forms.gle/k2uERvUWBjD8rrFo8
2020/4/18 21:12,1587211925441,😆
2020/4/18 21:12,1587211925540,😆
2020/4/18 21:12,1587211925686,😆
2020/4/18 21:12,1587211926395,💗
2020/4/18 21:12,1587211926591,💗
2020/4/18 21:12,1587211927041,💗
2020/4/18 21:12,1587211927191,💗
2020/4/18 21:12,1587211928745,👍
2020/4/18 21:12,1587211928897,👍
2020/4/18 21:12,1587211928997,👍
2020/4/18 21:12,1587211929595,😆
2020/4/18 21:12,1587211929744,😆
2020/4/18 21:12,1587211929946,😆
2020/4/18 21:12,1587211930045,😆
2020/4/18 21:12,1587211930147,😆
2020/4/18 21:12,1587211930250,😆
2020/4/18 21:12,1587211930448,😆
2020/4/18 21:12,1587211930549,😆
2020/4/18 21:12,1587211931497,💗
2020/4/18 21:12,1587211931648,💗
2020/4/18 21:12,1587211932049,💗
2020/4/18 21:12,1587211932238,💗
2020/4/18 21:12,1587211932439,💗
2020/4/18 21:12,1587211932501,💗
2020/4/18 21:12,1587211932641,💗
2020/4/18 21:12,1587211932847,💗
2020/4/18 21:12,1587211932890,💗
2020/4/18 21:12,1587211932997,💗
2020/4/18 21:12,1587211934037,😆
2020/4/18 21:12,1587211934237,😆
2020/4/18 21:12,1587211934638,😆
2020/4/18 21:12,1587211934837,😆
2020/4/18 21:12,1587211934938,😆
2020/4/18 21:12,1587211935886,💗
2020/4/18 21:12,1587211936052,💗
2020/4/18 21:12,1587211936203,💗
2020/4/18 21:12,1587211936392,💗
2020/4/18 21:12,1587211937450,😭
2020/4/18 21:12,1587211937592,😭
2020/4/18 21:12,1587211937793,😭
2020/4/18 21:12,1587211937896,😭
2020/4/18 21:12,1587211938002,😭
2020/4/18 21:12,1587211938595,👍
2020/4/18 21:12,1587211938844,👍
2020/4/18 21:12,1587211938998,👍
2020/4/18 21:12,1587211939245,👍
2020/4/18 21:12,1587211939445,👍
2020/4/18 21:12,1587211940146,😆
2020/4/18 21:12,1587211940242,😆
2020/4/18 21:12,1587211940354,😆
2020/4/18 21:12,1587211940489,😆
2020/4/18 21:12,1587211940745,😆
2020/4/18 21:12,1587211940988,😆
2020/4/18 21:12,1587211941738,💗
2020/4/18 21:12,1587211942037,💗
2020/4/18 21:12,1587211942138,💗
2020/4/18 21:12,1587211942239,💗
2020/4/18 21:12,1587211942338,💗
2020/4/18 21:12,1587211942497,💗
2020/4/18 21:12,1587211942604,💗
2020/4/18 21:12,1587211942887,💗
2020/4/18 21:12,1587211943048,💗
2020/4/18 21:12,1587211943140,💗
2020/4/18 21:12,1587211943240,💗
2020/4/18 21:12,1587211943349,💗
2020/4/18 21:12,1587211943438,💗
2020/4/18 21:12,1587211944038,😆
2020/4/18 21:12,1587211944187,😆
2020/4/18 21:12,1587211944387,😆
2020/4/18 21:12,1587211944488,😆
2020/4/18 21:12,1587211944687,😆
2020/4/18 21:12,1587211944788,😆
2020/4/18 21:12,1587211944837,😆
2020/4/18 21:12,1587211945039,😆
2020/4/18 21:12,1587211945141,😆
2020/4/18 21:12,1587211946139,👍
2020/4/18 21:12,1587211946338,👍
2020/4/18 21:12,1587211946439,👍
2020/4/18 21:12,1587211946641,👍
2020/4/18 21:12,1587211946837,👍
2020/4/18 21:12,1587211946940,👍
2020/4/18 21:12,1587211947241,👍
2020/4/18 21:12,1587211948348,💗
2020/4/18 21:12,1587211948500,💗
2020/4/18 21:12,1587211948693,💗
2020/4/18 21:12,1587211950497,1年に1回くらいあると楽しそう!
2020/4/18 21:12,1587211957860,楽しかったです
2020/4/18 21:12,1587211959432,ロゴが変わる前から気になっていたので今回参加できて楽しかったです！
2020/4/18 21:12,1587211976553,👍
2020/4/18 21:12,1587211976690,👍
2020/4/18 21:12,1587211976892,👍
2020/4/18 21:12,1587211976954,👍
2020/4/18 21:12,1587211977054,👍
2020/4/18 21:12,1587211977340,👍
2020/4/18 21:12,1587211977441,👍
2020/4/18 21:12,1587211977543,👍
2020/4/18 21:12,1587211977647,👍
2020/4/18 21:12,1587211977743,👍
2020/4/18 21:12,1587211977898,👍
2020/4/18 21:12,1587211977993,👍
2020/4/18 21:12,1587211978094,👍
2020/4/18 21:12,1587211978249,👍
2020/4/18 21:12,1587211978343,👍
2020/4/18 21:12,1587211978444,👍
2020/4/18 21:12,1587211978651,👍
2020/4/18 21:12,1587211978743,👍
2020/4/18 21:12,1587211978845,👍
2020/4/18 21:12,1587211978943,👍
2020/4/18 21:12,1587211979096,👍
2020/4/18 21:12,1587211979194,👍
2020/4/18 21:12,1587211979295,👍
2020/4/18 21:12,1587211979394,👍
2020/4/18 21:12,1587211979494,👍
2020/4/18 21:13,1587211979644,👍
2020/4/18 21:13,1587211979743,👍
2020/4/18 21:13,1587211980002,👍
2020/4/18 21:13,1587211980103,👍
2020/4/18 21:13,1587211980395,👍
2020/4/18 21:13,1587211980594,👍
2020/4/18 21:13,1587211980752,👍
2020/4/18 21:13,1587211980947,ありがとうございました
2020/4/18 21:13,1587211981096,👍
2020/4/18 21:13,1587211981195,👍
2020/4/18 21:13,1587211984761,ありがとうございました！
2020/4/18 21:13,1587211988203,お疲れ様です！！
2020/4/18 21:13,1587212002374,ありがとうございました！
2020/4/18 21:13,1587211998170,ありがとうございました！お疲れ様です!
2020/4/18 21:13,1587212023236,最高でした！
2020/4/18 21:13,1587212028027,テーマは面白い。分かりやすい。プログラミングの内容は難しい。
2020/4/18 21:14,1587212042829,難しいとは感じませんでしたが，より分析よりなこともしたいですね
2020/4/18 21:14,1587212045904,テーマはとっつきやすいし、タイムリーで良いと思います。
2020/4/18 21:14,1587212053014,あ、あと、お願いがあります！
2020/4/18 21:14,1587212056877,テーマ設定面白かったです
2020/4/18 21:14,1587212070820,世界地図のファイル保存がエラーでできませんでした…
2020/4/18 21:14,1587212073856,画像解析やりたいです
2020/4/18 21:14,1587212077965,後コメントスクリーン便利でした
2020/4/18 21:14,1587212080980,パイソンで計算できるなら、日本のコロナウイルスが何時頃収束するか計算できますか？
2020/4/18 21:14,1587212091054,"m = folium.Map(location=[10, 35], zoom_start=1.5)  geojson = ""./world.geo.j"
2020/4/18 21:15,1587212102300,このやつでエラーになりました、、
2020/4/18 21:15,1587212104704,今のペースで12000万人感染するまで、どのくらいの時間かかりますか？
2020/4/18 21:15,1587212111731,Pythonで予測はできても計算資源がきつそう
2020/4/18 21:15,1587212114582,普段python会って集まってどんなことしているんですか？
2020/4/18 21:15,1587212116686,了解です
2020/4/18 21:15,1587212142977,これミュート切ってもいいんじゃないですか？
2020/4/18 21:16,1587212214490,kaggle強い人結構いますよね
2020/4/18 21:17,1587212221872,サークルに入りたいです！！
2020/4/18 21:17,1587212262747,kaggle masterは　卒業されてしまいました。。。slackには残っておられます
2020/4/18 21:20,1587212430960,個人的にオンラインの勉強会は、サブディスプレイがないときついですね
2020/4/18 21:21,1587212471864,山田さんのMacのヘッダーのメモリ表示ってどうやっているんですか？
2020/4/18 21:21,1587212480401,カッコいいです！
2020/4/18 21:22,1587212524317,menumeters
2020/4/18 21:22,1587212524101,山田さんはPython初心者からどうやってここまで勉強してきたんですか？
2020/4/18 21:22,1587212540014,>西川さん　自然言語処理ってBERTのfine-tuningとかですか？
2020/4/18 21:23,1587212581161,(一番最初はProgateとかお勧めです!)
2020/4/18 21:24,1587212697151,西川君、背景がコメントスクリーンで流石
2020/4/18 21:25,1587212706628,>西川さん　やっぱりpytorchですか？
2020/4/18 21:26,1587212785682,shift+enterで投稿できるようになりたい
2020/4/18 21:26,1587212786161,XLnet(BERTベース）がセンター英語2019　185点とってましたよね！
2020/4/18 21:27,1587212860547,😆
2020/4/18 21:27,1587212860706,😆
2020/4/18 21:27,1587212860854,😆
2020/4/18 21:27,1587212860998,😆
2020/4/18 21:27,1587212861311,😆
2020/4/18 21:27,1587212861550,😆
2020/4/18 21:27,1587212859834,コメントスクリーンをラボのプレゼンで使ったら楽しそう
2020/4/18 21:27,1587212862347,😆
2020/4/18 21:27,1587212862649,😆
2020/4/18 21:27,1587212862848,😆
2020/4/18 21:27,1587212872954,😭
2020/4/18 21:27,1587212873101,😭
2020/4/18 21:27,1587212873248,😭
2020/4/18 21:27,1587212873500,😭
2020/4/18 21:27,1587212873703,😭
2020/4/18 21:27,1587212873854,😭
2020/4/18 21:27,1587212874455,"<font color=""red"">赤色</font><br>"
2020/4/18 21:27,1587212878398,💗
2020/4/18 21:27,1587212878550,💗
2020/4/18 21:27,1587212878748,💗
2020/4/18 21:27,1587212878848,💗
2020/4/18 21:27,1587212878997,💗
2020/4/18 21:27,1587212879198,💗
2020/4/18 21:27,1587212879298,💗
2020/4/18 21:27,1587212879402,💗
2020/4/18 21:27,1587212879497,💗
2020/4/18 21:28,1587212879611,💗
2020/4/18 21:28,1587212879710,💗
2020/4/18 21:28,1587212879800,💗
2020/4/18 21:28,1587212879903,💗
2020/4/18 21:28,1587212879997,💗
2020/4/18 21:28,1587212880097,💗
2020/4/18 21:28,1587212891442,😆
2020/4/18 21:28,1587212892378,htmlのタグでも行けるんですね
2020/4/18 21:28,1587212897564,テスト
2020/4/18 21:28,1587212918803,💗
2020/4/18 21:28,1587212929175,あー自分だけなんですね
2020/4/18 21:29,1587212945025,普通の字 <b>太字</b>
2020/4/18 21:29,1587212951764,画面は無理ですが、つぶやく方の画面はいけてますね
2020/4/18 21:29,1587212955645,スマホのsafariで見た時に、上のタブと文字が少し大きいように感じました！
2020/4/18 21:29,1587212989565,Twitterアイコンの意味がちょっとわかりにくいかもしれない
2020/4/18 21:31,1587213076736,画像認識とか解析をやりたいです
2020/4/18 21:31,1587213090405,kaggleのハンズオン！
2020/4/18 21:31,1587213113857,東京都庁のデータ使ってなんちゃら
2020/4/18 21:32,1587213171856,NGS後の解析以外の面でのインフォマティクスされてる方も多いんでしょうか？
2020/4/18 21:33,1587213197706,https://resas.go.jp/　でビックデータ提供されているのでこれもいいかもです
2020/4/18 21:34,1587213292307,ここのコメントって保存できたりしますか？
2020/4/18 21:36,1587213381040,まだサービスとしては保存できませんが，後ほど主催者の方にCSVファイルをお送りいたします．
2020/4/18 21:37,1587213444677,なるほど！ありがとうございます
2020/4/18 21:37,1587213455396,ありがとうございます！
2020/4/18 21:37,1587213461164,8888888888
2020/4/18 21:38,1587213482082,お疲れ様でした！
2020/4/18 21:38,1587213490016,お疲れ様でした！
2020/4/18 21:38,1587213495321,💗
2020/4/18 21:38,1587213495864,💗
2020/4/18 21:38,1587213496114,💗
2020/4/18 21:38,1587213496264,💗
2020/4/18 21:38,1587213497114,👍
2020/4/18 21:38,1587213497629,👍
2020/4/18 21:38,1587213497823,👍
2020/4/18 21:38,1587213498065,👍
2020/4/18 21:38,1587213525813,最＆高
2020/4/18 21:38,1587213531690,ありがとうございました！
2020/4/18 21:39,1587213560906,市大でもPython布教できるようがんばります。
2020/4/18 21:39,1587213580046,準備大変だったと思います。お疲れ様でした。
2020/4/18 21:40,1587213610802,ありがとうございます、その時はぜひ
2020/4/18 21:41,1587213661807,内部の人間ですが、lightningとかfoliumとか初めて知りました
2020/4/18 21:44,1587213859320,yoshikiさんプライベートメッセージ送りました？　ののみや
2020/4/18 21:46,1587213967079,folium知らなかったので，とてもためになりました
2020/4/18 21:47,1587214030355,Zoomから出てしまったのですが、今日はありがとうございました
2020/4/18 21:47,1587214046967,🥬
2020/4/18 21:48,1587214083848,ありがとうございました。またよろしくお願いします。
2020/4/18 21:49,1587214168080,ありがとうございました！今後ともCommentScreenをお願いします🙇‍♂️
