date,date,text
2020/4/25 20:26,1587813971798,ついていけない方も、ゆっくり上から実行してくだされば大丈夫です！
2020/4/25 20:26,1587813975505,はじめて！
2020/4/25 20:26,1587813991126,ライブラリをたくさん知ってるのは強いですね
2020/4/25 20:27,1587814032158,調査力大事
2020/4/25 20:27,1587814075353,プログラミング力<調査力
2020/4/25 20:29,1587814153065,webやデータ処理のプログラミングの大半は「仕様やライブラリを調べる」です
2020/4/25 20:29,1587814198864,勉強になります
2020/4/25 20:30,1587814209615,エラーですね、、、
2020/4/25 20:30,1587814254392,ぐぐる力is大事
2020/4/25 20:30,1587814255417,どこでエラー出ましたか？
2020/4/25 20:31,1587814318955,NameError: name 'df_time_confirmed_sum' is not defined
2020/4/25 20:31,1587814314120,実行し忘れです
2020/4/25 20:32,1587814336854,まとめをやらないとできないのですね
2020/4/25 20:32,1587814336046,上から順に実行すべし
2020/4/25 20:32,1587814360875,できました
2020/4/25 20:32,1587814349967,よかったです！
2020/4/25 20:32,1587814369564,基本的にエラーが起きたらどこかの行を飛ばしている感じです！
2020/4/25 20:33,1587814394514,手動変換でsyntax error出てます
2020/4/25 20:34,1587814446132,たしかにSyntax Errorでますね
2020/4/25 20:34,1587814451033,たぶんそれはほっといてOK
2020/4/25 20:34,1587814455806,おけ丸水産
2020/4/25 20:34,1587814462278,それはOKですね
2020/4/25 20:34,1587814473833,マークダウンにしたほうがよかったね
2020/4/25 20:34,1587814487116,中括弧で囲むとおけ
2020/4/25 20:34,1587814487045,👍
2020/4/25 20:34,1587814496609,なるほど
2020/4/25 20:35,1587814515813,結論：Syntax Error出ても放置してOKです！
2020/4/25 20:35,1587814526800,辞書便利ですね。
2020/4/25 20:35,1587814533174,初心者には厳しいね
2020/4/25 20:35,1587814552406,ルール通りに動くからね......
2020/4/25 20:36,1587814593176,除外カラム二個目でエラー出ます
2020/4/25 20:36,1587814611450,[６１]の下がkeyerrorになります 
2020/4/25 20:38,1587814713464,"61は""Diamond Princess"", ""Kosovo"", ""MS Zaandam"", ""West Bank and Gaza""　の所です"
2020/4/25 20:38,1587814733067,同じです
2020/4/25 20:38,1587814736349,そこは大丈夫です
2020/4/25 20:41,1587814872739,アメリカやばい
2020/4/25 20:42,1587814953178,人口で割りたい気もしますね
2020/4/25 20:44,1587815049468,👍
2020/4/25 20:44,1587815055845,👍
2020/4/25 20:44,1587815057067,👍
2020/4/25 20:44,1587815057163,👍
2020/4/25 20:44,1587815057325,👍
2020/4/25 20:44,1587815057563,👍
2020/4/25 20:44,1587815058448,👍
